,EPL,YGPL,NPML,IMXL,Nation
2013-12-28,0.019419494516584583,0.07980931624745376,0.0,0.0,0.011872493466691357
2013-12-29,0.016145224995270536,0.07153640328407486,0.0,0.0,0.01001207661019207
2013-12-30,0.011611813542491523,0.08066949824757207,0.0,0.0,0.00799771478341246
2013-12-31,0.010641016591891648,0.08809905043971279,0.0,0.0,0.007715642642163105
2014-01-01,0.017934190611621728,0.06638645328688715,0.0,0.0,0.010764818800225739
2014-01-02,0.018691250842795,0.06796391758743904,0.0,0.0,0.011185828721703392
2014-01-03,0.012584205397328007,0.09320330261744056,0.0,0.0,0.00882505368207262
2014-01-04,0.01849955170558499,0.08173535181384,0.0,0.0,0.011465711792048461
2014-01-05,0.013753820783626993,0.04879918225475061,0.0,0.0,0.008197966801731871
2014-01-06,0.011853248619972886,0.04375955703724509,0.0,0.0,0.007111596110212414
2014-01-07,0.011439526993754374,0.058895545459854454,0.0,0.0,0.007317843384774583
2014-01-08,0.008807040649638019,0.07076135001940315,0.0,0.0,0.0063271108235805566
2014-01-09,0.01149166464940632,0.06402621648035334,0.0,0.0,0.007483806122411721
2014-01-10,0.010684115754169506,0.04806958426188127,0.0,0.0,0.006645417967988123
2014-01-11,0.012846530636735224,0.05805631358842711,0.0,0.0,0.007997446964719171
2014-01-12,0.010009656621280857,0.06613987275345931,0.0,0.0,0.006801512165928225
2014-01-13,0.010810472992538542,0.08596434375048946,0.0,0.0,0.007742028359398735
2014-01-14,0.010230848513453317,0.06858392531001432,0.0,0.0,0.00697860726578614
2014-01-15,0.009503972908890325,0.05664950599407022,0.0,0.0,0.0062901976697219185
2014-01-16,0.014338692960267357,0.06420587935932369,0.0,0.0,0.008910177705683083
2014-01-17,0.009010334472959165,0.07580237244624127,0.0,0.0,0.00656609816753015
2014-01-18,0.011689941820349072,0.07529751103593844,0.0,0.0,0.00789021001771187
2014-01-19,0.010090024924659328,0.0769088557029365,0.0,0.0,0.007135346429731401
2014-01-20,0.0073942911739097745,0.05831323886474836,0.0,0.0,0.00528224620318789
2014-01-21,0.01036587589680926,0.08505991861256255,0.0,0.0,0.007495381956681943
2014-01-22,0.00782605240125919,0.05863655344909583,0.0,0.0,0.005506634966682076
2014-01-23,0.005643434281627203,0.04499970596765668,0.0,0.0,0.004044967377230473
2014-01-24,0.00797726590411966,0.05304507232523691,0.0,0.0,0.005429634012834791
2014-01-25,0.006089651789235757,0.05850977814697647,0.0,0.0,0.004636222839629008
2014-01-26,0.007492255188623655,0.05561792171425056,0.0,0.0,0.005257647214770556
2014-01-27,0.011841835702066579,0.04425864384341498,0.0,0.0,0.007119509679597771
2014-01-28,0.00783259736159215,0.04898707197897269,0.0,0.0,0.005246727693505235
2014-01-29,0.008701599237266886,0.06926625671836764,0.0,0.0,0.006233689351062026
2014-01-30,0.010231624872091899,0.05614624746967139,0.0,0.0,0.006639775978490765
2014-01-31,0.0072506003044243246,0.049105956275311065,0.0,0.0,0.0049593891098304145
2014-02-01,0.01329297765091947,0.055126205195976025,0.0,0.0,0.008140435879088888
2014-02-02,0.013791508655662208,0.06522045201268524,0.0,0.0,0.00866464907123152
2014-02-03,0.004468941271742636,0.08115641983907529,0.0,0.0,0.0044446833685964715
2014-02-04,0.0049246816139691205,0.04190483080348187,0.0,0.0,0.0036016986603112783
2014-02-05,0.005713705556607716,0.03615816048208156,0.0,0.0,0.00383891277657846
2014-02-06,0.004724789626846878,0.03682884242858377,0.0,0.0,0.003363456150294976
